total_requests,external_domain_count,redirect_count,js_requests,ip_based_requests,suspicious_tld_count,download_attempts,final_url_differs,unique_request_domains,unique_request_domain_ratio,script_domain_count,external_request_ratio,error_flag,timeout_flag,document_requests,script_requests,stylesheet_requests,image_requests,font_requests,xhr_fetch_requests,other_requests,label
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
143,38,7,54,0,0,0,1,39,0.2727272727272727,20,0.26573426573426573,0,0,7,54,4,29,4,43,2,0
7,2,3,0,0,0,0,1,3,0.42857142857142855,0,0.2857142857142857,0,0,5,0,0,2,0,0,0,1
4,3,0,0,0,0,0,0,4,1.0,0,0.75,0,0,1,0,1,1,1,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,0,1,0,1,0.5,0,0.0,1,0,2,0,0,0,0,0,0,0
57,10,1,13,0,0,0,1,11,0.19298245614035087,5,0.17543859649122806,0,0,8,13,3,15,2,16,0,0
1,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
7,2,3,0,0,0,0,1,3,0.42857142857142855,0,0.2857142857142857,0,0,5,0,0,2,0,0,0,1
612,174,159,70,0,4,0,1,175,0.28594771241830064,30,0.28431372549019607,0,0,122,70,1,215,0,202,2,0
10,1,0,1,0,0,0,0,2,0.2,1,0.1,0,0,1,1,1,3,4,0,0,0
65,8,1,12,0,0,0,1,9,0.13846153846153847,4,0.12307692307692308,0,0,9,12,5,23,2,14,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
36,2,1,8,0,1,0,1,3,0.08333333333333333,2,0.05555555555555555,0,0,1,8,2,25,0,0,0,0
226,39,11,74,0,1,0,1,40,0.17699115044247787,15,0.17256637168141592,0,0,8,74,53,33,7,49,2,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
9,5,1,1,0,0,0,1,6,0.6666666666666666,1,0.5555555555555556,0,0,2,1,2,1,3,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
42,8,2,14,0,0,0,1,9,0.21428571428571427,6,0.19047619047619047,0,0,10,14,1,8,1,5,3,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
32,2,1,8,0,1,0,0,3,0.09375,2,0.0625,0,0,1,8,2,21,0,0,0,0
11,6,1,3,0,0,0,1,7,0.6363636363636364,3,0.5454545454545454,0,0,3,3,0,2,2,0,1,1
80,2,2,47,0,0,0,1,3,0.0375,1,0.025,0,0,3,47,24,1,5,0,0,1
15,8,0,2,0,1,0,0,9,0.6,2,0.5333333333333333,0,0,1,2,5,2,2,3,0,1
118,8,1,94,0,1,0,1,9,0.07627118644067797,3,0.06779661016949153,0,0,3,94,1,3,6,11,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
184,60,7,102,0,0,0,1,61,0.33152173913043476,34,0.32608695652173914,0,0,6,102,4,10,2,58,2,0
28,10,0,7,0,0,0,0,11,0.39285714285714285,6,0.35714285714285715,0,0,4,7,1,8,5,2,1,0
176,9,2,88,0,0,0,1,10,0.056818181818181816,6,0.05113636363636364,0,0,4,88,53,25,5,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
54,5,2,11,0,0,0,1,6,0.1111111111111111,2,0.09259259259259259,0,0,3,11,9,25,4,2,0,0
25,1,1,3,0,0,0,1,2,0.08,1,0.04,0,0,4,3,1,16,0,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
151,20,6,58,0,0,0,1,21,0.1390728476821192,14,0.13245033112582782,0,0,11,58,35,20,9,18,0,0
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,1,2,0,0,0,0,0,0,1
288,33,4,45,0,0,0,0,34,0.11805555555555555,22,0.11458333333333333,0,0,3,45,14,182,7,34,3,0
71,5,0,26,0,0,0,0,6,0.08450704225352113,1,0.07042253521126761,0,0,1,26,1,23,0,19,1,0
358,31,0,127,0,0,0,0,32,0.0893854748603352,11,0.08659217877094973,0,0,4,127,45,48,6,33,95,0
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,1,2,0,0,0,0,0,0,0
148,14,1,23,0,0,0,1,15,0.10135135135135136,8,0.0945945945945946,0,0,3,23,9,106,2,4,1,0
2,1,0,0,0,0,0,1,2,1.0,0,0.5,0,0,2,0,0,0,0,0,0,1
11,4,1,1,0,0,0,1,5,0.45454545454545453,1,0.36363636363636365,0,0,2,1,2,3,2,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
8,3,0,3,0,0,0,0,4,0.5,2,0.375,1,1,1,3,1,2,0,0,1,0
3,1,0,0,0,0,0,0,2,0.6666666666666666,0,0.3333333333333333,0,0,1,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,0,2,0,0,0,0,0,0,1
183,15,1,82,0,8,0,0,16,0.08743169398907104,9,0.08196721311475409,0,0,2,82,35,52,7,5,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
20,19,18,0,0,0,0,0,20,1.0,0,0.95,1,0,20,0,0,0,0,0,0,0
13,0,3,2,0,0,0,1,1,0.07692307692307693,1,0.0,0,0,2,2,1,0,1,7,0,0
3,0,1,0,0,0,0,1,1,0.3333333333333333,0,0.0,0,0,3,0,0,0,0,0,0,1
36,8,1,12,0,0,0,0,9,0.25,7,0.2222222222222222,0,0,2,12,2,17,1,2,0,0
4,2,0,0,0,0,0,1,3,0.75,0,0.5,0,0,2,0,0,2,0,0,0,1
137,43,9,49,0,3,0,1,44,0.32116788321167883,24,0.31386861313868614,0,0,12,49,10,26,8,30,2,0
26,5,0,3,0,0,0,0,6,0.23076923076923078,3,0.19230769230769232,0,0,1,3,4,15,2,1,0,0
5,1,1,2,0,0,0,0,2,0.4,2,0.2,1,1,2,2,0,1,0,0,0,1
253,82,84,30,0,0,0,1,83,0.32806324110671936,16,0.3241106719367589,0,0,4,30,2,172,1,25,19,0
2,1,1,0,0,0,0,1,2,1.0,0,0.5,0,0,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
53,13,3,19,0,0,0,1,14,0.2641509433962264,3,0.24528301886792453,0,0,7,19,3,6,2,16,0,1
95,2,1,7,0,0,0,1,3,0.031578947368421054,2,0.021052631578947368,0,0,4,7,9,74,1,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
69,14,2,14,0,6,0,1,15,0.21739130434782608,6,0.2028985507246377,0,0,4,14,10,27,3,9,2,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
10,0,0,2,0,0,0,0,1,0.1,1,0.0,0,0,1,2,2,5,0,0,0,1
34,1,1,25,0,0,0,0,2,0.058823529411764705,2,0.029411764705882353,0,0,3,25,0,2,0,4,0,0
15,1,1,9,0,0,0,1,3,0.2,1,0.06666666666666667,0,0,2,9,3,1,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
61,4,1,17,0,0,0,1,5,0.08196721311475409,2,0.06557377049180328,0,0,2,17,31,2,8,1,0,1
19,12,2,5,0,0,0,1,13,0.6842105263157895,3,0.631578947368421,0,0,5,5,2,1,1,5,0,0
10,2,1,0,0,0,0,1,3,0.3,0,0.2,0,0,2,0,1,3,4,0,0,0
80,6,1,13,0,0,0,1,7,0.0875,4,0.075,0,0,11,13,1,29,1,25,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
11,6,1,3,0,0,0,1,7,0.6363636363636364,3,0.5454545454545454,0,0,3,3,0,2,2,0,1,1
51,7,1,15,0,0,0,1,8,0.1568627450980392,5,0.13725490196078433,0,0,2,15,7,19,4,4,0,0
100,18,0,29,0,0,0,1,19,0.19,6,0.18,0,0,2,29,3,15,5,36,10,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
4,2,0,1,0,0,0,0,3,0.75,1,0.5,0,0,1,1,0,1,0,1,0,1
1,0,0,0,0,0,0,1,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
30,0,2,6,0,0,0,1,1,0.03333333333333333,1,0.0,0,0,4,6,2,14,2,2,0,0
11,3,1,2,0,0,0,0,4,0.36363636363636365,1,0.2727272727272727,1,1,2,2,2,0,0,5,0,0
2,0,1,0,0,0,0,1,1,0.5,0,0.0,0,0,2,0,0,0,0,0,0,1
17,0,1,1,0,0,0,1,1,0.058823529411764705,1,0.0,0,0,2,1,5,3,6,0,0,0
42,5,0,8,0,0,0,0,6,0.14285714285714285,4,0.11904761904761904,0,0,1,8,3,26,0,4,0,1
31,10,1,16,0,0,0,1,11,0.3548387096774194,3,0.3225806451612903,0,0,4,16,1,0,2,8,0,0
203,70,37,53,0,0,0,1,71,0.3497536945812808,27,0.3448275862068966,0,0,8,53,0,59,2,73,8,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
320,30,7,130,0,0,0,1,31,0.096875,18,0.09375,0,0,7,130,71,76,5,29,2,0
34,13,7,11,0,0,0,1,14,0.4117647058823529,4,0.38235294117647056,0,0,12,11,0,3,3,4,1,0
330,20,0,94,0,0,0,0,21,0.06363636363636363,15,0.06060606060606061,0,0,17,94,7,72,5,128,7,0
5,3,1,0,0,0,0,0,4,0.8,0,0.6,0,0,2,0,2,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
505,139,155,93,0,1,0,1,140,0.27722772277227725,22,0.27524752475247527,0,0,126,93,5,195,3,71,12,0
6,1,1,3,0,0,0,0,2,0.3333333333333333,2,0.16666666666666666,0,0,1,3,0,0,0,2,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
198,51,6,80,0,0,0,1,52,0.26262626262626265,24,0.25757575757575757,0,0,3,80,16,50,10,36,3,0
157,13,3,20,0,0,0,0,14,0.08917197452229299,4,0.08280254777070063,0,0,4,20,7,7,1,114,4,0
14,1,2,3,0,0,0,1,2,0.14285714285714285,1,0.07142857142857142,0,0,2,3,0,1,3,2,3,1
9,3,0,2,0,0,0,0,4,0.4444444444444444,2,0.3333333333333333,0,0,1,2,1,0,2,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
88,5,0,22,0,0,0,0,6,0.06818181818181818,5,0.056818181818181816,0,0,2,22,5,47,6,5,1,0
15,3,0,6,0,0,0,0,4,0.26666666666666666,3,0.2,0,0,1,6,2,1,4,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
3,1,2,0,0,0,0,1,2,0.6666666666666666,0,0.3333333333333333,0,0,3,0,0,0,0,0,0,1
14,8,0,2,0,1,0,0,9,0.6428571428571429,2,0.5714285714285714,0,0,1,2,5,2,2,2,0,1
44,11,8,12,0,0,0,1,12,0.2727272727272727,8,0.25,0,0,8,12,3,18,1,2,0,0
6,1,0,1,0,0,0,0,2,0.3333333333333333,1,0.16666666666666666,0,0,1,1,1,2,0,1,0,0
34,1,1,25,0,0,0,0,2,0.058823529411764705,2,0.029411764705882353,0,0,3,25,0,2,0,4,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
7,1,0,2,0,0,0,0,2,0.2857142857142857,2,0.14285714285714285,0,0,1,2,0,4,0,0,0,1
50,10,1,28,0,0,0,1,11,0.22,5,0.2,0,0,6,28,4,7,3,1,1,1
28,4,2,4,0,0,0,1,5,0.17857142857142858,2,0.14285714285714285,0,0,3,4,2,18,0,1,0,0
24,3,1,9,0,0,0,1,4,0.16666666666666666,3,0.125,0,0,3,9,4,0,2,4,2,0
16,3,2,3,0,0,0,1,4,0.25,2,0.1875,0,0,2,3,4,3,0,4,0,1
7,2,3,0,0,0,0,1,3,0.42857142857142855,0,0.2857142857142857,0,0,5,0,0,2,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
4,1,2,0,0,0,0,1,2,0.5,0,0.25,0,0,4,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
16,9,1,2,0,1,0,1,10,0.625,2,0.5625,0,0,2,2,5,2,2,3,0,1
43,11,1,21,0,0,0,1,12,0.27906976744186046,7,0.2558139534883721,0,0,4,21,7,4,2,4,1,1
28,9,2,10,0,0,0,1,10,0.35714285714285715,4,0.32142857142857145,0,0,2,10,0,3,0,13,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
26,8,3,12,0,0,0,1,9,0.34615384615384615,6,0.3076923076923077,0,0,3,12,3,2,3,3,0,1
89,3,2,37,0,0,0,1,4,0.0449438202247191,1,0.033707865168539325,0,0,3,37,38,1,8,2,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
33,2,0,4,0,0,0,0,3,0.09090909090909091,3,0.06060606060606061,0,0,1,4,4,24,0,0,0,1
32,2,1,8,0,1,0,0,3,0.09375,2,0.0625,0,0,1,8,2,20,0,0,1,0
17,6,0,3,0,0,0,0,7,0.4117647058823529,2,0.35294117647058826,0,0,1,3,5,3,5,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
20,0,18,0,0,0,0,0,1,0.05,0,0.0,1,0,20,0,0,0,0,0,0,0
45,3,2,12,0,0,0,1,4,0.08888888888888889,4,0.06666666666666667,0,0,2,12,19,7,1,4,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
345,96,52,103,0,0,0,1,97,0.2811594202898551,23,0.2782608695652174,0,0,22,103,18,136,10,48,8,0
1,0,0,0,1,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
68,22,3,22,0,0,0,0,23,0.3382352941176471,11,0.3235294117647059,0,0,3,22,10,19,4,9,1,0
97,30,18,20,0,0,0,1,31,0.31958762886597936,12,0.30927835051546393,0,0,10,20,4,34,8,21,0,0
2,0,0,0,0,0,0,0,1,0.5,0,0.0,1,0,2,0,0,0,0,0,0,0
2,0,1,0,0,0,1,0,1,0.5,0,0.0,1,0,2,0,0,0,0,0,0,0
14,4,1,0,0,0,0,1,5,0.35714285714285715,0,0.2857142857142857,0,0,6,0,8,0,0,0,0,1
89,1,2,27,0,0,0,1,2,0.02247191011235955,1,0.011235955056179775,0,0,3,27,27,30,2,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
21,3,1,4,0,0,0,1,4,0.19047619047619047,2,0.14285714285714285,0,0,2,4,2,9,3,1,0,0
78,19,2,21,0,0,0,1,20,0.2564102564102564,10,0.24358974358974358,0,0,10,21,9,9,11,16,2,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
35,2,1,8,0,1,0,0,3,0.08571428571428572,2,0.05714285714285714,0,0,1,8,2,24,0,0,0,0
33,2,1,8,0,1,0,0,3,0.09090909090909091,2,0.06060606060606061,0,0,1,8,2,22,0,0,0,0
45,3,2,12,0,0,0,1,4,0.08888888888888889,1,0.06666666666666667,0,0,3,12,10,4,16,0,0,0
112,37,6,35,0,0,0,0,38,0.3392857142857143,21,0.33035714285714285,0,0,2,35,4,44,7,19,1,0
63,22,0,23,0,0,0,0,23,0.36507936507936506,10,0.3492063492063492,0,0,1,23,8,4,7,20,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
149,17,1,75,0,0,0,0,18,0.12080536912751678,10,0.11409395973154363,0,0,1,75,10,45,4,14,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
36,1,3,25,0,0,0,1,2,0.05555555555555555,2,0.027777777777777776,0,0,5,25,0,2,0,4,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
37,5,1,7,0,0,0,1,6,0.16216216216216217,4,0.13513513513513514,0,0,3,7,2,20,2,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0
7,1,1,1,0,0,0,1,2,0.2857142857142857,1,0.14285714285714285,0,0,3,1,0,0,0,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
124,10,0,22,0,0,0,0,11,0.08870967741935484,9,0.08064516129032258,0,0,1,22,6,76,8,11,0,0
106,15,1,22,0,0,0,0,16,0.1509433962264151,10,0.14150943396226415,1,1,2,22,7,51,2,22,0,0
35,14,1,2,0,0,0,0,15,0.42857142857142855,2,0.4,1,1,2,2,1,30,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
26,4,4,10,0,0,0,1,5,0.19230769230769232,3,0.15384615384615385,0,0,4,10,2,6,0,3,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
239,115,58,65,0,0,0,1,116,0.48535564853556484,43,0.4811715481171548,0,0,17,65,7,119,4,26,1,0
78,15,2,21,0,1,0,1,16,0.20512820512820512,6,0.19230769230769232,0,0,13,21,9,15,5,15,0,0
205,4,7,22,0,0,0,1,5,0.024390243902439025,2,0.01951219512195122,0,0,2,22,34,142,4,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
145,37,6,29,0,0,0,1,38,0.2620689655172414,14,0.25517241379310346,0,0,10,29,11,60,19,14,2,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
22,7,0,5,0,0,0,0,8,0.36363636363636365,4,0.3181818181818182,0,0,1,5,1,10,0,2,3,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
10,1,1,3,0,0,0,0,2,0.2,2,0.1,0,0,1,3,1,2,0,2,1,0
216,73,36,58,0,0,0,1,74,0.3425925925925926,29,0.33796296296296297,0,0,7,58,0,56,2,83,10,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
131,30,5,54,0,0,0,1,31,0.2366412213740458,18,0.22900763358778625,0,0,8,54,17,33,7,11,1,1
85,6,1,41,0,0,0,0,7,0.08235294117647059,3,0.07058823529411765,0,0,3,41,27,2,11,1,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
13,3,1,4,0,0,0,1,4,0.3076923076923077,1,0.23076923076923078,0,0,2,4,6,0,1,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
4,0,1,2,0,0,0,0,1,0.25,1,0.0,0,0,1,2,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
7,1,1,1,0,0,0,1,2,0.2857142857142857,1,0.14285714285714285,0,0,3,1,0,0,0,3,0,0
21,2,3,9,0,0,0,1,3,0.14285714285714285,3,0.09523809523809523,0,0,5,9,0,2,0,5,0,0
37,1,3,25,0,0,0,1,2,0.05405405405405406,2,0.02702702702702703,0,0,5,25,0,2,0,4,1,0
465,47,2,202,0,0,0,0,48,0.1032258064516129,27,0.1010752688172043,0,0,7,202,60,69,5,46,76,0
44,14,3,19,0,1,0,1,15,0.3409090909090909,10,0.3181818181818182,0,0,9,19,5,7,1,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
7,3,5,0,0,0,0,0,4,0.5714285714285714,0,0.42857142857142855,1,1,7,0,0,0,0,0,0,1
76,4,0,28,0,0,0,0,5,0.06578947368421052,1,0.05263157894736842,0,0,1,28,1,23,0,22,1,0
112,5,0,34,0,1,0,0,6,0.05357142857142857,3,0.044642857142857144,0,0,1,34,2,42,2,21,10,0
501,129,76,130,0,0,0,0,130,0.25948103792415167,35,0.25748502994011974,0,0,42,130,8,230,4,79,8,0
15,8,0,2,0,1,0,0,9,0.6,2,0.5333333333333333,0,0,1,2,5,2,2,3,0,1
64,9,1,36,0,0,0,1,10,0.15625,7,0.140625,0,0,3,36,15,2,1,7,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
121,5,2,91,0,0,0,1,6,0.049586776859504134,2,0.04132231404958678,0,0,3,91,25,2,0,0,0,0
27,1,0,6,0,0,0,0,2,0.07407407407407407,2,0.037037037037037035,0,0,1,6,5,15,0,0,0,0
43,3,1,9,0,1,0,0,4,0.09302325581395349,3,0.06976744186046512,0,0,1,9,3,30,0,0,0,0
20,2,1,9,0,0,0,0,3,0.15,3,0.1,0,0,3,9,0,2,0,5,1,0
737,213,211,148,0,1,0,1,214,0.2903663500678426,61,0.28900949796472186,0,0,175,148,15,247,2,146,4,0
7,2,3,0,0,0,0,1,3,0.42857142857142855,0,0.2857142857142857,0,0,5,0,0,2,0,0,0,1
36,3,1,17,0,0,0,0,4,0.1111111111111111,2,0.08333333333333333,1,1,2,17,12,1,4,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0
7,0,1,0,0,0,0,1,1,0.14285714285714285,0,0.0,0,0,2,0,0,5,0,0,0,0
1,0,0,0,1,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,1
2,1,1,0,0,0,0,1,2,1.0,0,0.5,0,0,2,0,0,0,0,0,0,1
18,1,1,9,0,0,0,1,2,0.1111111111111111,2,0.05555555555555555,0,0,3,9,0,2,0,4,0,0
11,6,0,3,0,0,0,0,7,0.6363636363636364,2,0.5454545454545454,0,0,1,3,0,4,0,2,1,1
58,3,1,8,0,1,0,0,4,0.06896551724137931,2,0.05172413793103448,0,0,1,8,2,46,0,0,1,0
12,1,0,9,0,0,0,0,2,0.16666666666666666,2,0.08333333333333333,0,0,1,9,2,0,0,0,0,1
13,2,1,9,0,0,0,1,3,0.23076923076923078,2,0.15384615384615385,0,0,2,9,2,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
66,1,0,25,0,0,0,1,2,0.030303030303030304,1,0.015151515151515152,0,0,1,25,26,10,4,0,0,0
36,1,0,8,0,0,0,1,2,0.05555555555555555,2,0.027777777777777776,0,0,6,8,3,15,0,4,0,0
90,4,0,31,0,1,0,0,5,0.05555555555555555,3,0.044444444444444446,0,0,1,31,28,27,3,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
48,11,1,27,0,0,0,1,12,0.25,8,0.22916666666666666,0,0,4,27,11,2,1,3,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
94,9,0,7,0,0,0,0,10,0.10638297872340426,5,0.09574468085106383,0,0,1,7,3,74,4,4,1,0
20,1,0,16,0,0,0,0,2,0.1,2,0.05,0,0,1,16,0,0,0,2,1,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
76,6,1,6,0,1,0,1,7,0.09210526315789473,3,0.07894736842105263,0,0,2,6,2,51,4,11,0,0
105,9,1,48,1,0,0,1,10,0.09523809523809523,7,0.08571428571428572,0,0,4,48,31,10,5,6,1,1
7,0,1,2,0,0,0,0,1,0.14285714285714285,1,0.0,0,0,1,2,1,2,0,1,0,0
32,4,0,5,0,0,0,0,5,0.15625,3,0.125,0,0,2,5,1,17,5,2,0,0
3,0,1,0,0,0,0,1,1,0.3333333333333333,0,0.0,0,0,2,0,1,0,0,0,0,0
92,2,0,48,0,0,0,0,3,0.03260869565217391,2,0.021739130434782608,0,0,1,48,2,39,0,2,0,0
61,11,0,40,0,0,0,0,12,0.19672131147540983,7,0.18032786885245902,0,0,2,40,9,5,3,1,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
194,11,0,110,0,0,0,0,12,0.061855670103092786,5,0.05670103092783505,0,0,3,110,7,13,4,33,24,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,1,1,0,0,0,0,0,0,0
12,6,1,3,0,0,0,1,7,0.5833333333333334,3,0.5,0,0,3,3,0,2,3,0,1,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
3,1,1,0,0,0,0,1,2,0.6666666666666666,0,0.3333333333333333,0,0,2,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,1,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
15,1,0,8,0,0,0,0,2,0.13333333333333333,2,0.06666666666666667,0,0,2,8,0,2,0,3,0,0
169,0,1,14,0,0,0,1,1,0.005917159763313609,1,0.0,0,0,2,14,6,102,1,44,0,0
